代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),季度,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
2633,台灣高鐵,26.6,+0.4,+1.53,-24.2,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,-46.2,-23.2,-92.2,-27.6,-23.4,-23.2,56.9,-22.4,-22.1,-20.5,-22
2634,漢翔,47.3,-1,-2.07,0.48,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.61,-3.2,2.4,3.04,-0.66,-1.15,4.66,0.43,-1.52,-0.51,-1.73,2.45
2636,台驊控股,70.6,-1.1,-1.53,0.14,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.02,0.07,0.34,0.06,0.09,0.22,0.19,0.36,0.14,0.17,-0.03,0.05
2637,慧洋-KY,58.9,-0.5,-0.84,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.86,-1.97,-0.36,1.21,-0.37,-0.53,1.18,-2.17,3.5,-3.72,-3.21,1.39
2645,長榮航太,99.5,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2646,星宇航空,24.65,-0.2,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2701,萬企,11.4,+0.05,+0.44,0.56,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.21,0.68,0.77,0.17,0.39,0.82,0.96,0.11,0.59,0.82,1,0.26
2702,華園,12.8,0,0,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.04,-0.04,0,-0.03,-0.02,-0.04,-0.13,-0.12,-0.12,-0.12,-0.21,-0.22
2704,國賓,45.55,+0.1,+0.22,0.28,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.07,-0.05,1.03,-0.05,-0.04,-0.02,1.16,0.02,-0.01,0.01,1.15,0.18
2705,六福,16.95,+0.1,+0.59,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.08,-0.2,-0.13,-0.09,-0.5,-0.1,-0.09,-0.08,-0.13,-0.15,-0.18,-0.04
2706,第一店,13.2,-0.05,-0.38,0.8,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.31,0.94,1.05,0.26,0.59,1.15,1.31,0.13,0.92,1.22,1.39,0.38
2707,晶華,193.5,-3,-1.53,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.1,-0.07,-0.07,0.54,-0.28,-0.06,-0.24,0.26,-0.07,-0.37,-0.54,0.08
2723,美食-KY,91.3,-0.3,-0.33,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.15,-0.1,0.52,0.08,-0.5,-0.58,0.2,-0.22,0.14,-0.06,0.2,0.05
2727,王品,213,-2.5,-1.16,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.07,-0.02,0.21,-0.42,-0.7,-0.81,-0.34,-1.69,-0.25,-0.23,-0.32,0.07
2731,雄獅,122.5,+1,+0.82,0.34,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.29,0.19,0.26,0.49,0.21,0.24,0.43,0.42,0.31,0.46,0.44,0.37
2739,寒舍,40.2,-0.2,-0.5,0.15,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0.35,0.04,0.42,0.07,0.06,0.04,0.35,0.1,0.1,0.01,0.16
2748,雲品,47.55,+0.2,+0.42,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0,-0.04,-0.08,-0.04,-0.03,-0.04,0.06,-0.03,-0.02,-0.03,-0.01
2753,八方雲集,185,-6,-3.14,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
2762,世界健身-KY,79.8,+0.2,+0.25,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2801,彰銀,17.35,-0.05,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2809,京城銀,47.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2812,台中銀,19,-0.05,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2816,旺旺保,28.35,+0.75,+2.72,0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.05,0.06,0.05,0.13,0.05,0.08,0.07,0.09,0.08,0.11,0.06,0.07
2820,華票,14.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2832,台產,31.95,-0.05,-0.16,0.04,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0,0.06,0.02,0.01,0,0.01,0.05,0.31,-0.02,0,0,-0.01
2834,臺企銀,14,+0.05,+0.36,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2836,高雄銀,11.5,+0.05,+0.44,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2838,聯邦銀,16.15,+0.05,+0.31,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2845,遠東銀,12.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2849,安泰銀,13.1,+0.1,+0.77,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2850,新產,106.5,-0.5,-0.47,0.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0,0,0.03,0,0.01,0.01,0.04,0.08,0.24,0.01,0.02,0.21
2851,中再保,25.4,-0.1,-0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0,0,0,0,0,0,-0.02,0,0,0,0,-0.01
2852,第一保,27.2,-0.05,-0.18,0,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0,0,0,-0.01,0,0,0,0,0,0,0,-0.01
2855,統一證,22,-0.45,-2,1.47,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.04,1.13,2.4,2.05,6,0.11,-0.99,3.44,0.87,1.05,0.79,0.82
2867,三商壽,5.6,-0.04,-0.71,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.13,-0.15,-0.17,-0.33,0.04,-0.03,-0.05,-0.1,-0.16,-0.16,-0.07,-0.79
2880,華南金,26.75,+0.1,+0.38,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
2881,富邦金,79.6,-0.5,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2882,國泰金,53.9,-0.9,-1.64,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2883,凱基金,15.55,-0.2,-1.27,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2884,玉山金,27.6,-0.25,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2885,元大金,30.25,-0.9,-2.89,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2886,兆豐金,37.3,-0.2,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2887,台新金,15.65,-0.2,-1.26,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2888,新光金,11.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2889,國票金,12.1,-0.15,-1.22,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2890,永豐金,20.85,+0.05,+0.24,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2891,中信金,37.2,-0.55,-1.46,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2892,第一金,25.1,-0.15,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2897,王道銀行,9.13,+0.01,+0.11,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
2901,欣欣,24.4,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
2903,遠百,22.3,-0.25,-1.11,-0.66,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.26,0.2,0.82,-3.14,-2.61,-0.47,6.21,1.73,-2.54,-1.66,-0.94,-5.25
2904,匯僑,17.7,-0.05,-0.28,0.05,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.07,0.05,0.05,0.08,0.06,0.06,0.16,0.06,-0.02,0,-0.06,0.09
2905,三商,13.9,-0.05,-0.36,36.9,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,32.3,30.9,19.7,74.3,31.6,29.3,139,-2.68,64.9,12.7,97,-85.8
2906,高林,15,-0.05,-0.33,0.01,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.2,-0.08,0.57,0.44,0.32,1.05,-0.57,-1.21,-0.02,-0.32,-0.19,0.32
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
2908,特力,19.55,0,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.12,0.08,-0.14,-0.81,0.11,0.05,0.26,0.13,0.52,0.25,0.03,-0.02
2910,統領,21,+0.3,+1.45,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.04,-0.05,0.05,0,-0.05,0.02,-0.07,0.02,-0.08,-0.05,0.15,0.03
2912,統一超,254,-2.5,-0.97,6.36,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,15.6,4.5,6.42,1.09,5.92,6.05,7.87,0.88,7.42,7.7,8.27,4.57
2915,潤泰全,53.6,-0.2,-0.37,15.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,5.68,11.9,29.9,14.3,8.34,16.4,19,11.2,17.5,3.16,19.9,24
2923,鼎固-KY,20.05,+0.25,+1.26,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-2.22,-1.7,-1.95,-2.3,-1.89,-1.98,-1.76,-1.62,-3.37,-1.16,-2.21,1.83
2929,淘帝-KY,10.45,0,0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.04,0.1,0.13,0.15,0.19,0.18,0.34,0.07,0.19,0,-0.01,-0.1
2945,三商家購,38,-0.1,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
3002,歐格,12.55,-0.35,-2.71,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.23,0.12,0.21,-0.01,0.05,0.13,-0.02,0.09,0.1,0.07,0.11,0.07
3003,健和興,50.5,+0.3,+0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.25,-0.09,0.16,0.43,-0.06,-0.05,0.59,0.04,-0.03,-0.05,-0.27,0.31
3004,豐達科,87.3,-0.7,-0.8,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.02,-0.11,-1.97,-0.19,-0.09,-0.07,0.14,-0.03,-0.13,0,-0.06,0.14
3005,神基,99.8,-0.2,-0.2,1.14,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.11,0.26,-1.26,5.19,2.72,0.51,0.37,0.51,0.1,0.37,0.29,4.52
3006,晶豪科,50.4,-0.1,-0.2,0.75,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.02,0.43,1.36,1.13,-0.09,-0.01,1.45,0.11,0.68,1.51,0.6,0.81
3008,大立光,2165,-5,-0.23,3.12,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,3.14,-1.11,6.28,10.6,-0.99,-1.34,18,-0.64,0.34,2.19,-2.8,3.64
3010,華立,91.9,+0.2,+0.22,0.79,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.79,1.26,1.69,1.26,0.71,1.18,0.74,0.5,1.36,0,0.35,-0.39
3013,晟銘電,84.9,+0.4,+0.47,0.27,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.23,-0.01,0.17,1.85,0.01,-0.02,0.49,0.09,-0.12,0.18,-0.07,0.39
3014,聯陽,126,-1.5,-1.18,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.01,-0.1,0.01,-0.19,0.03,-0.23,0.08,0.05,0.01,0.02,-0.06,0.02
3015,全漢,49.8,-0.2,-0.4,1.09,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.15,0.27,1.06,1.03,1.17,0.46,1.85,3.16,0.63,0.03,0.82,1.5
3016,嘉晶,31.7,-0.3,-0.94,0.04,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.19,0.01,-0.03,0.02,-0.02,0.01,0.04,0.06,-0.02,0.08,-0.05,0.19
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
3017,奇鋐,418.5,+3,+0.72,0.22,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.25,-0.16,2.81,1.25,0.36,0.5,0.33,-1.13,-0.59,-0.34,-0.55,-0.07
3019,亞光,130,-1,-0.76,0.13,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.61,0.89,-0.33,-0.84,0.47,0.08,0.54,-0.73,-0.06,0.4,0.35,0.21
3021,鴻名,17,-0.2,-1.16,0.05,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.03,-0.02,0.07,0.03,0.01,0.08,0.1,0.11,-0.02,0.05,0.02,0.11
3022,威強電,79.2,-0.4,-0.5,1.64,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,3.35,1.67,2.2,3.62,1.81,0.99,0.51,1.46,1.19,1.45,0.85,0.57
3023,信邦,204.5,-2.5,-1.21,0.48,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.54,0.31,0.32,-0.25,0.55,0.42,1.25,0.82,0.05,0.57,0.23,0.94
3024,憶聲,14.3,-0.05,-0.35,1.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.19,0.19,0.31,-0.74,0.09,0.24,0.11,-0.37,0,0,1.3,11.5
3025,星通,49.4,-1.2,-2.37,0.02,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.03,0,0.02,0.05,-0.01,0,0.07,0.03,-0.03,0.01,0.01,0.07
3026,禾伸堂,80.7,-0.3,-0.37,0.2,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.05,2.43,0.33,-0.31,0.2,0.1,0.21,-0.71,0.02,0.27,0.1,-0.26
3027,盛達,27.25,-0.4,-1.45,0.18,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.22,0.05,0.26,0.23,0.12,0.15,0.23,0.18,0.28,0.14,0.15,0.09
3028,增你強,30.65,-0.05,-0.16,0,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.02,0.3,0.03,0.15,-0.03,-0.09,-0.3,-0.03,0.23,-0.13,0.19,-0.37
3029,零壹,115,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.07,0.04,-0.05,-0.04,0.02,-0.04,0.09,0.09,-0.01,0.02,0.02,0.05
3030,德律,100,+0.5,+0.5,0.17,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.27,-0.15,0.56,0.53,-0.05,-0.04,1.09,-0.04,-0.04,-0.04,-0.29,0.24
3031,佰鴻,17.75,+0.35,+2.01,0.24,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.21,0.02,0.33,0.67,0.19,-0.07,1.04,-0.54,0.06,0.81,-0.02,0.17
3032,偉訓,61.8,-0.4,-0.64,0.12,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.02,0.08,0.09,-0.04,0.16,0.05,0.47,0.22,0.09,0.72,-0.09,-0.29
3033,威健,31.35,-0.2,-0.63,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.17,-0.25,-0.26,-0.36,-0.26,-0.02,-0.67,-0.55,-0.17,-0.48,-0.18,-0.71
3034,聯詠,491,0,0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.55,0.51,1.08,1.56,0.18,0.5,2.66,0.69,-0.25,0.81,-0.39,1.25
3035,智原,202,-10,-4.72,0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.03,0.27,-0.06,0.42,-0.06,0.05,0.24,0.18,-0.1,-0.07,-0.2,0.12
3036,文曄,101,+1.5,+1.51,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.85,-0.25,-0.27,-0.79,-0.43,-0.5,-0.39,0.06,-0.88,-0.98,-0.59,-1.77
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
3037,欣興,84.7,-0.5,-0.59,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.07,0.69,0.99,-8.11,-0.18,-2.25,-0.1,1.47,-2.05,0.37,-2.11,7.29
3038,全台,22.9,+0.15,+0.66,0.18,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.14,-0.05,0.37,0.53,-0.01,-0.05,0.88,0.01,-0.11,0.11,-0.2,0.52
3040,遠見,43.85,-1.9,-4.15,0.72,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.03,0.32,5.28,0.15,0.01,0.91,0.64,0.17,0.55,0.08,0.48,0.02
3042,晶技,86.6,-0.3,-0.35,0.33,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.39,0.11,0.38,0.54,0.27,0.35,1.01,0.17,-0.24,0.28,-0.02,0.7
3043,科風,25.3,+0.35,+1.4,0.32,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.05,0.15,-0.02,0.36,0.05,1.21,0.54,0.14,-0.1,0.05,0.05,0.35
3044,健鼎,172.5,+0.5,+0.29,1.77,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1,0.66,2.92,2.08,1.7,2.24,1.81,0.96,1.65,1.64,2.02,2.56
3045,台灣大,114.5,-3.5,-2.97,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.32,-1.99,-5.47,-0.68,-1.94,-1.17,-0.93,-1.98,-2.35,-1.23,-1.25,-3.44
3046,建碁,43.15,-0.45,-1.03,0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.1,0.02,0.22,0.02,0.01,0.02,0.28,0.05,-0.04,0.03,0.18,-0.09
3047,訊舟,19.85,-0.05,-0.25,0.13,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.63,-0.32,-0.2,0.75,-0.48,-0.33,1.12,0.1,-0.09,0.55,-0.23,0.02
3050,鈺德,12.8,-0.05,-0.39,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.1,-0.01,0.12,-0.42,0.02,0.49,0.27,0.84,-0.03,0.12,0,-0.35
3051,力特,27.45,+0.85,+3.2,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.36,-0.63,0.39,0.95,-0.38,-0.3,0.65,-0.19,-1.54,-0.39,-0.59,0.6
3052,夆典,10.7,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0,0.01,-0.03,-0.02,0,0.01,-0.03,-0.03,-0.04,-0.04,0.02,0.02
3056,富華新,36.65,+0.85,+2.37,0.03,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0,0.02,-0.02,0.06,0.04,0.08,0.08,-0.01,-0.03,0.03,0.03,0.05
3059,華晶科,33.3,-0.3,-0.89,0.18,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.78,0.02,-0.2,-0.5,0.26,0.06,0.19,0.05,0.18,0.26,0.27,0.73
3060,銘異,21.1,+0.3,+1.44,0.66,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.19,-0.17,1.14,1.41,0.93,0.69,2.96,0.14,-0.99,0.78,0.22,0.65
3062,建漢,21.4,0,0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.16,-0.56,0.48,-0.15,0.01,-0.95,0.81,0.23,0.03,0.36,0.04,1.53
3090,日電貿,61.1,-0.7,-1.13,0.11,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.21,-0.15,0.45,0.28,-0.02,-0.13,0.6,0.03,-0.04,0.05,0.02,-0.01
3094,聯傑,22.9,-0.25,-1.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.09,0,0.1,0.13,-0.01,0.12,0.22,0.08,0.01,0.08,0,0.14
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
3130,一零四,220.5,+1.5,+0.68,0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.03,0.05,0.08,0.12,0.04,0.06,0.06,0.06,0.11,0.12,0.06,0.09
3138,耀登,79.4,+0.5,+0.63,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
3150,鈺寶-創,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
3164,景岳,19.15,-0.15,-0.78,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0,-0.04,-0.04,-2.3,-0.01,-0.01,0.04,-0.4,0.01,-0.01,0,-2.02
3167,大量,64.7,+0.5,+0.78,0.14,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.08,0.33,0.22,0.52,0.1,0.02,0.59,-0.19,0.09,0.06,-0.22,0.13
3168,眾福科,46.5,-0.25,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
3189,景碩,70.2,+0.7,+1.01,0.22,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.17,0.57,0.36,0.33,0.77,0.5,0.18,-0.03,0.26,-0.4,0.06,-0.13
3209,全科,35.55,0,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.1,-0.16,0.07,0.23,-0.07,-0.14,0.2,0.78,-0.19,0.01,0.05,-0.52
3229,晟鈦,13.05,-0.4,-2.97,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.03,-0.04,0.11,0.2,-0.06,0.01,-0.03,-0.06,0,-0.57,-1.1,-0.04
3231,緯創,100.5,+0.8,+0.8,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.38,0,5.76,2.63,2.35,1.27,4.54,-8.36,-9.25,-0.34,-4.86,1.9
3257,虹冠電,44.85,-0.1,-0.22,0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.09,-0.04,0.19,0.21,0.06,-0.02,0.31,-0.04,-0.04,0.06,-0.03,0.13
3266,昇陽,15.8,-0.15,-0.94,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.13,-0.16,-0.02,-1.73,-0.06,0.18,-0.43,-0.58,-0.19,-0.25,-0.22,0.36
3296,勝德,19.85,-0.05,-0.25,0.09,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.24,-0.02,0.2,0.12,-0.06,0.02,0.26,-0.1,-0.09,0.17,-0.07,0.4
3305,昇貿,52.2,+1.3,+2.55,0,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.16,-0.05,0.06,0.05,-0.27,-0.05,-0.04,0.18,0.01,0.14,-0.12,-0.03
3308,聯德,15.9,+0.1,+0.63,0.09,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.13,-0.23,0.37,0.31,-0.07,-0.04,0.32,-0.12,0.91,-0.07,-0.23,0.08
3311,閎暉,39.3,+0.35,+0.9,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.44,0.07,-9.26,1.31,0.06,0.6,0.78,-0.08,0.2,-0.17,0.13,0.48
3312,弘憶股,43,+0.15,+0.35,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.07,-0.05,-0.04,-0.06,-0.11,-0.11,-0.09,-0.09,-0.09,-0.02,-0.09,0.03
3338,泰碩,46.05,-0.15,-0.32,0.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.17,-0.07,-0.08,0.07,0.02,-0.05,0.24,0.08,-0.09,0.1,-0.07,0.4
