代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),季度,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
6170,統振,49.65,+0.05,+0.1,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.29,0.22,-0.05,-0.26,0.02,-0.07,-0.16,-0.29,-0.11,-0.26,-0.05,-0.05
6171,大城地產,35,+0.5,+1.45,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.04,-0.06,-0.04,-0.06,-0.04,0.19,-0.06,0.96,0.39,-0.03,-0.03,0
6173,信昌電,34,-0.35,-1.02,0.51,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.16,0.34,0.52,0.51,0.49,0.38,0.34,0.37,0.64,0.79,0.74,0.86
6174,安碁,17.75,0,0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.14,0.21,0.14,0.09,0.14,0.21,0.14,0.09,0.12,0.24,0.18,0.11
6175,立敦,32,+0.15,+0.47,0.23,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.16,0.16,0.13,-0.02,0.15,0.17,0.33,0.29,0.35,0.53,0.54,0.26
6180,橘子,70.6,0,0,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.83,0.15,0.21,-0.06,0.55,0.04,0.05,-1.47,0.05,-0.85,-0.17,-0.43
6182,合晶,19.9,+0.35,+1.79,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.42,0.4,0.25,-6.57,0.32,1.16,0.41,-0.03,0.18,0.05,0.2,-5.17
6185,幃翔,17.15,+0.95,+5.86,0.94,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.94,1.24,1.09,1.01,0.93,0.77,0.98,1.09,0.76,0.63,0.92,0.97
6186,新潤,61.5,+0.6,+0.99,0.83,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.76,0.24,-0.19,1.52,0.93,0.17,-0.18,3.67,0.54,0.47,1.74,0.27
6187,萬潤,242,+1,+0.41,0.72,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.25,0.84,0.71,0.22,0.54,1.29,0.45,-0.02,0.18,1.52,2.42,0.28
6188,廣明,76.5,0,0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.96,1.86,1.46,0.38,0.56,0.72,0.37,1.78,0.72,1.93,1.51,2.26
6190,萬泰科,34.15,-0.15,-0.44,0.16,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.1,0.19,-0.04,-0.22,0.13,0.16,0.17,-0.29,0.33,0.5,0.59,0.27
6194,育富,32.8,-0.2,-0.61,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.16,0.22,0.16,0.18,-0.23,-0.33,-0.22,-0.27,-0.17,-0.43,-0.62,-0.02
6195,詩肯,31.5,0,0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.77,0.71,0.91,0.84,0.67,0.57,0.42,0.65,0.49,0.35,0.41,0.68
6199,天品,111.5,-7,-5.91,0.06,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.07,0.03,0.1,0.23,0.03,0.04,0.07,0.11,0.05,0.05,0,0.06
6203,海韻電,61.1,-0.6,-0.97,0.71,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.21,1.35,0.97,0.48,0.55,0.34,0.41,0.62,0.73,0.6,0.72,0.49
6204,艾華,52.5,+1.7,+3.35,0.11,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.13,0.18,0.19,0.01,0.02,0.19,0.05,0.01,0,0.28,0.17,0.11
6207,雷科,39.35,-0.25,-0.63,0.56,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.17,0.25,0.63,1.04,0.58,0.72,0.75,0.26,0.27,0.47,0.45,1.08
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
6208,日揚,40.65,-0.15,-0.37,0.28,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.36,0.13,0.37,0.34,0.38,0.18,0.2,0.09,0.24,0.45,0.42,0.15
6212,理銘,50.4,+1.15,+2.34,0.62,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.06,-0.04,-0.39,-0.25,-0.16,1.43,0,3.13,2.39,-0.17,0.98,0.58
6219,富旺,28.65,-0.25,-0.87,0.61,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,3.47,-0.03,-0.61,2.82,0.15,-0.73,0.01,1.38,-0.4,-0.66,0.84,1.07
6220,岳豐,21.35,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.09,0.45,1.22,0.6,0.06,0.69,1.48,0.78,0.62,0.68,2.89,0.9
6221,晉泰,62.1,-0.2,-0.32,0.19,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.12,0.13,0.09,0.27,0.18,0.27,0.27,0.27,0.13,0.25,0.07,0.24
6223,旺矽,622,+2,+0.32,1.3,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.55,1.33,2.52,1.18,0.97,1.1,0.95,0.18,0.62,1.77,2.39,2.07
6227,茂綸,84.5,-2.9,-3.32,0.41,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.23,0.41,0.29,0.41,0.28,0.38,0.64,0.59,1.16,0.57,-0.22,0.22
6229,研通,23.6,-0.4,-1.67,0.05,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.05,0.05,0.14,0.11,-0.06,-0.01,0.07,0,0.02,0.05,0.15,0.02
6231,系微,243.5,+2.5,+1.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.24,0.15,0.11,0.16,0.06,0.22,-0.03,0.1,-0.24,-0.21,-0.15,0.15
6233,旺玖,19.45,-0.05,-0.26,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.43,-0.36,-0.61,-0.45,-0.28,-0.31,-0.09,-0.29,-0.29,-0.2,-0.21,-0.07
6234,高僑,21.25,-0.25,-1.16,0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.06,0.14,0.01,0.38,0.23,0.07,-0.08,-0.19,0.13,0.09,-0.02,0.05
6240,松崗,18.45,+0.2,+1.1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.02,-0.1,0.02,0.18,-0.06,-0.14,0.35,-0.07,-0.1,-0.04,0.03,0.03
6242,立康,41.05,+0.05,+0.12,0.11,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.1,-0.03,0.06,0.15,0.08,0.2,0.06,0.19,0.11,0.22,0.1,0.24
6244,茂迪,17.8,-0.05,-0.28,-0.96,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.35,0.57,-7.95,-4.15,-4.37,-2.89,1.34,7.29,9.66,4.4,-12.5,-5.28
6245,立端,83.2,-0.1,-0.12,0.87,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.7,0.48,0.62,0.97,0.87,0.49,1.13,0.92,1,0.75,1.06,1.43
6248,沛波,24.75,-0.2,-0.8,0.05,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.07,-0.11,-0.01,0.12,0.04,0.08,0.18,0.21,0.1,0.17,-0.07,0
6259,百徽,16.25,-0.2,-1.22,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.25,-0.14,-0.11,-0.05,-0.11,-0.41,-0.15,0.02,-3.39,-0.1,-0.07,-0.07
6261,久元,61,-0.6,-0.97,1.54,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.05,2.15,2.37,1.67,1.62,1.38,1.06,1.28,1.82,1.46,1.37,1.27
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
6263,普萊德,139,0,0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.65,0.69,0.62,0.85,0.71,0.77,0.7,0.8,0.74,0.86,0.7,0.84
6264,富裔,8.06,+0.09,+1.13,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.17,-0.18,-0.35,-0.37,-0.2,-0.21,-0.26,-0.12,-0.24,-0.22,0.02,0.84
6265,方土昶,9.66,-0.14,-1.43,0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.11,0.27,0.08,0.16,0.13,0.03,0.02,-0.13,0,0.09,0.08,0.03
6266,泰詠,31.55,-0.1,-0.32,0.28,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.16,0.19,0.17,0.25,0.39,0.44,0.02,0.83,0.35,0.07,0.13,0.36
6270,倍微,21.75,+0.1,+0.46,0.04,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.06,0.06,0.09,0.09,0.01,0,0.05,0.04,0.05,0.02,0,0.01
6274,台燿,131.5,-1.5,-1.13,2.64,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.85,2.47,2.59,2.42,2.67,1.8,3.11,2.65,3.36,2.95,2.51,3.35
6275,元山,39.85,+1.05,+2.71,0.11,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.06,0.31,-0.03,0.01,0.03,0.1,-0.05,0.03,0.13,0.41,0.25,0.13
6279,胡連,137.5,-2,-1.43,2.6,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,2.3,2.02,1.79,2.86,2.57,2.84,1.53,3.07,2.43,2.73,3.08,3.95
6284,佳邦,66.2,-0.3,-0.45,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.24,0.26,0.33,-0.64,-0.42,-0.31,0.04,-0.23,-0.28,0.05,0.37,0.14
6290,良維,69.9,-1.3,-1.83,0.86,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.79,0.3,0.92,1.55,0.24,-0.19,0.81,1.86,1.51,0.23,0.22,2.12
6291,沛亨,76.8,-0.2,-0.26,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.1,-0.07,-0.04,-0.14,-0.11,-0.03,-0.12,-0.1,-0.09,0.02,0.02,-0.1
6292,迅德,51.2,-1.3,-2.48,0.36,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.36,0.56,0.26,-0.15,0.28,0.43,0.44,0.55,0.41,0.42,0.4,0.32
6294,智基,55.7,0,0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.02,0.05,0.01,-0.01,0.23,0.52,0.18,0.31,0.61,0.83,0.46,0.27
6411,晶焱,69.5,0,0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.01,0.53,0.75,0.31,0.34,0.3,0.39,1.13,0.63,0.71,1,1.65
6417,韋僑,84,-0.2,-0.24,0.2,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.11,0.12,0.14,0.12,0.11,0.25,0.28,0.25,0.17,0.21,0.34,0.35
6418,詠昇,16.95,+0.15,+0.89,0.44,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,0.23,0.64
6419,京晨科,72.7,-3.1,-4.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.12,0.02,0.13,-0.06,0.05,0.12,-0.04,-0.05,-0.2,-0.01,0.08,0.07
6425,易發,50.7,-1.9,-3.61,0.17,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.26,-1.11,,,0.47,0.38,,,,,0.74,0.31
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
6432,今展科,26.1,-0.2,-0.76,0.15,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.06,0.2,0.24,0.11,0.12,0.17,0.2,0.13,0.16,0.15,0.26,-0.03
6435,大中,86.4,-0.8,-0.92,0.26,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0.49,0.29,0.11,0.19,0.07,0.2,0.36,0.32,0.18,0.34,0.37
6469,大樹,157,-0.5,-0.32,0.23,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0.4,0.1,0.32,-0.01,0.17,0.15,0.37,0.2,0.2,0.32,0.27
6470,宇智,44.8,-0.6,-1.32,0.35,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.05,0.36,0.25,0.34,0.42,0.3,0.36,0.29,0.35,0.42,0.49,0.58
6482,弘煜科,64.6,-1,-1.52,0.12,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0.1,0.09,0.17,0.09,0.27,0.09,0.16,0.09,0.1,0.09,0.07
6486,互動,78,-0.8,-1.02,0.64,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0.8,0.1,2.46,0.53,0.12,0.1,1.08,0.3,0.37,0.36,0.87
6488,環球晶,292,-4,-1.35,5.33,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,5.83,5.05,5.83,6.65,6.88,7.05,7.55,5.37,4.34,6.36,5.54,-2.45
6494,九齊,40.1,-0.25,-0.62,0.22,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0.46,0.18,0.07,-0.02,0.31,0.2,0.15,0.17,0.45,0.24,0.26
6506,雙邦,14.7,+0.05,+0.34,0.37,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.39,0.48,0.05,0.03,0.51,0.6,0.08,0.24,0.66,0.69,0.37,0.33
6508,惠光,26.75,-0.05,-0.19,0.6,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.9,1.11,0.58,0.34,0.67,0.84,0.38,0.16,0.75,0.73,0.51,0.23
6509,聚和,30.35,-0.3,-0.98,0.44,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.16,0.41,0.31,0.27,0.48,0.71,0.5,0.58,0.76,0.45,0.22,0.38
6510,精測,625,-6,-0.95,1.34,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0.62,1.16,0.6,0.89,1.15,1.65,1.35,1.37,1.84,2.46,1.64
6516,勤崴國際,73.8,-1.2,-1.6,0.11,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,-0.02,0.23
6517,保勝光學,65.7,-2.3,-3.38,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6523,達爾膚,135,-1.5,-1.1,0.82,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0.71,0.88,0.9,0.39,0.29,0.86,1.11,0.82,0.89,0.94,1.18
6527,明達醫,79.7,-1.6,-1.97,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6530,創威,43.7,-0.4,-0.91,0.17,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,0.08,0.4,,0.12,0.08,0.16
6532,瑞耘,60.7,+0.3,+0.5,0.13,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0.11,0.03,0.41,0.12,0.15,0.03,0.14,0.07,0.05,0.13,0.14
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
6538,倉和,95,+0.3,+0.32,0.94,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,1.83,0.64,2.89,0.64,0.57,0.64,1.22,0.78,0.58,0.18,0.41
6542,隆中,53.9,-1,-1.82,0.22,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,-0.06,0.44,0.37,0.42,-0.83,0.44,0.32,0.71,0.34,0.32,-0.02
6546,正基,91.4,+0.7,+0.77,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6548,長科*,35,0,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0.27,0.15,0.69,0.06,0.15,0.15,0.26,0.22,0.16,0.13,0.46
6556,勝品,75.9,-0.1,-0.13,0.46,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,0.85,0.31,1.27,0.24,0.03,0.31,0.2
6561,是方,403.5,+1.5,+0.37,2.28,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,1.89,1.17,3.77
6568,宏觀,95,-0.9,-0.94,0.67,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,0.91,0.35,1.44,0.29,0.36,0.35,0.71,0.88,0.73,0.94,0.44
6569,醫揚,124,-1,-0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,0.45,0.94,,0.67,0.45,0.31,0.36,0.49,0.47,0.79
6570,維田,39.8,-1.2,-2.93,0.23,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,0.16,0.48,,0.27,0.16,0.09
6574,霈方,53.5,0,0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,0.42,0.54,0.99,0.31,0.32,0.54,0.57
6577,勁豐,88.7,-1.8,-1.99,0.62,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,0.45,1.71,,0.68,0.45,0.56,0.4,0.36,0.46,0.52
6578,達邦蛋白,17.3,-0.05,-0.29,0.49,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,0.49,0.14,0.83
6584,南俊國際,122,-3,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6590,普鴻,71.6,+0.2,+0.28,0.13,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,-0.01,0.27
6593,台灣銘板,44.85,+1.35,+3.1,0.26,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,0.35,0.24,0.61,0.07,0.18,0.24,0.11
6596,寬宏藝術,86.9,+1.3,+1.52,0.17,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,0.33,0.01,0.41,0.24,0.22,0.01,-0.02
6603,富強鑫,15.05,0,0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,-0.03,-0.04,0.41,0.21,0.19,0.15,0.06,-0.01,0.14,0.23,0.11,0.26
6609,瀧澤科,49.45,-0.45,-0.9,0.55,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,0.72,1.1,1,0.4,0.61,0.66,0.18,0.62,0.3,0.29,0.29,0.39
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
6612,奈米醫材,108,0,0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,0.18,0.32,,0.2,0.18,0.02
6613,朋億*,158.5,-1,-0.63,1,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,1.68,0.53,1.08,1.56,0.14
6615,慧智,32.25,-0.65,-1.98,0.12,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,0.05,0.11,0.19,0.13,0.14,0.11,0.15
6624,萬年清,36.15,+0.4,+1.12,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,0.08
6629,泰金-KY,104,+5.4,+5.48,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6637,醫影,74.4,-0.1,-0.13,0.23,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,0.23,,
6640,均華,351,-1,-0.28,0.62,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,0.19,1.05
6642,富致,54.7,-0.4,-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6643,M31,517,+18,+3.61,1.2,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,0.85,0.98,1.76
6651,全宇昕,78.2,-0.8,-1.01,0.33,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,0.3,0.37
6661,威健生技,19.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6662,樂斯科,34.5,+2.3,+7.14,0.32,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,0.12,0.53
6664,群翊,174.5,+1,+0.58,1.11,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,0.27,0.71,2.34
6667,信紘科,178,+1,+0.56,0.65,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,0.25,0.46,1.24
6679,鈺太,208.5,+5.5,+2.71,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,0.08
6680,鑫創電子,75.2,+0.4,+0.53,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6683,雍智科技,280,-0.5,-0.18,2.15,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,2.15
6690,安碁資訊,168.5,-2.5,-1.46,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
6692,進能服,35.95,-0.75,-2.04,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6693,廣閎科,58.8,-0.6,-1.01,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6697,東捷資訊,42.3,+0.05,+0.12,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6703,軒郁,132.5,-1,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6712,長聖,169.5,+2,+1.19,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6716,應廣,54.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6720,久昌,136,+0.5,+0.37,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6721,信實,56,+0.5,+0.9,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6727,亞泰金屬,60.4,+1.3,+2.2,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6728,上洋,149,+1,+0.68,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6732,昇佳電子,180.5,+1,+0.56,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6735,美達科技,43.25,-0.05,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6739,竹陞科技,201.5,-1.5,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6741,91APP*-KY,82.6,+0.1,+0.12,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6747,亨泰光,136,+2,+1.49,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6751,智聯服務,46.25,-1.45,-3.04,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6752,叡揚,137.5,+8,+6.18,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6761,穩得,95.4,+4.7,+5.18,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
6762,達亞,239.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6763,綠界科技*,54.6,-0.6,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6785,昱展新藥,120.5,-0.5,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6788,華景電,170.5,-2.5,-1.45,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6791,虎門科技,114.5,-0.5,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6803,崑鼎,286.5,-0.5,-0.17,2.82,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,1.98,2.4,2.46,1.79,2.25,2.48,2.44,1.77,8.36,2.78,2.9,2.22
6811,宏碁資訊,208,-4,-1.89,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6821,聯寶,36.25,+0.25,+0.69,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6829,千附精密,127,-14,-9.93,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6840,東研信超,41.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
