代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,折溢 價％,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),季度,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
6101,寬魚國際,,,,38.25,+0.45,+1.19,,,,,,,,,,,,,,,,-0.36,,,,,,,,,,,,,2016Q4,0.41,0.27,0.11,0.34,-0.74,-0.83,-0.79,-0.91,-0.1,-1.35,-0.22,-0.46
6103,合邦,,,,45.65,-0.1,-0.22,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,2016Q4,-0.13,0,-0.09,-0.14,0.05,-0.07,0.05,0.01,0.05,0.03,-0.01,0.04
6104,創惟,,,,125.5,0,0,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,2016Q4,0.45,1.04,1.95,1.41,0.93,0.58,0.72,0.78,0.48,0.63,0.77,0.66
6111,大宇資,,,,50.3,-0.7,-1.37,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2016Q4,-0.65,0.81,-0.13,-0.96,0.68,2.08,2.26,-1.16,-1.99,0.63,-0.11,-1.49
6114,久威,,,,32,-0.5,-1.54,,,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,2016Q4,0.37,1.49,0.57,3.65,1.38,1.6,2.08,2.2,0.99,1.36,1.32,3.58
6118,建達,,,,15.85,-0.15,-0.94,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,2016Q4,-0.08,-0.01,-0.14,0,-0.2,0.05,-0.04,0.16,0.06,-0.14,0.05,0.08
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
6121,新普,,,,335.5,-1.5,-0.45,,,,,,,,,,,,,,,,2.51,,,,,,,,,,,,,2016Q4,2.45,2.45,2.8,3.29,2.46,2.34,2.51,2.79,2.08,2.09,2.33,2.59
6122,擎邦,,,,44.65,-0.2,-0.45,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,2016Q4,0.18,0.25,-0.17,0.05,0.01,-0.13,-0.21,0.13,0.08,-0.03,-0.15,-0.09
6123,上奇,,,,52.1,+0.1,+0.19,,,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,2016Q4,0.16,0.47,0.67,0.39,0.03,0.42,0.92,0.88,1.05,0.58,0.69,0.8
6126,信音,,,,22.35,-0.05,-0.22,,,,,,,,,,,,,,,,-0.23,,,,,,,,,,,,,2016Q4,-0.13,0,0,-0.15,-0.29,-0.58,-0.09,-2.37,0.02,0.09,0.37,0.39
6134,萬旭,,,,19.45,-0.45,-2.26,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,2016Q4,-0.49,-0.41,-0.25,-0.63,-0.45,-0.39,0.02,-0.19,0.01,0.11,0.15,0.16
6138,茂達,,,,146.5,-2.5,-1.68,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,2016Q4,0.43,0.49,0.69,0.33,0.29,0.09,0.38,0.73,0.57,0.41,0.7,0.33
6140,訊達,,,,40.55,+3.65,+9.89,,,,,,,,,,,,,,,,-0.11,,,,,,,,,,,,,2016Q4,-0.06,-0.01,-0.02,-0.04,-0.34,-0.02,0.12,-0.22,-0.35,-0.02,-0.18,-0.17
6143,振曜,,,,108.5,+3.5,+3.33,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,2016Q4,1.34,0.03,1.21,2.67,0.99,-0.36,4.09,1.32,-0.91,1.11,-0.19,4.02
6146,耕興,,,,173,-3,-1.7,,,,,,,,,,,,,,,,1.99,,,,,,,,,,,,,2016Q4,1.31,2.19,2.28,1.82,1.82,2.42,2.37,1.94,1.8,2.1,1.85,1.93
6147,頎邦,,,,58,0,0,,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,2016Q4,0.78,0.71,1.17,1.29,0.85,0.65,1.07,0.62,0.31,0.61,0.87,1.28
6148,驊宏資,,,,60.4,-4.9,-7.5,,,,,,,,,,,,,,,,-0.08,,,,,,,,,,,,,2016Q4,0.12,0.05,0.15,0.19,0.12,0.06,0.13,-0.26,0.04,0.03,-0.52,-1.07
6151,晉倫,,,,28.4,-0.25,-0.87,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,2016Q4,0.34,0.42,0.3,0.24,0.57,0.59,0.64,0.81,0.66,0.69,0.5,0.75
6154,順發,,,,13.8,-0.2,-1.43,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,2016Q4,0.45,0.31,0.46,0.33,0.33,0.23,0.33,0.16,0.38,0.24,0.37,0.19
6156,松上,,,,25,0,0,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,2016Q4,-0.13,0.41,0.36,0.38,0.16,0.39,0.51,0.48,0.42,0.38,0.48,0.55
6158,禾昌,,,,22.55,+0.05,+0.22,,,,,,,,,,,,,,,,-0.04,,,,,,,,,,,,,2016Q4,-1.16,-0.3,-0.04,-0.45,-0.21,-0.56,0.41,0.47,0.2,0.36,0.43,0.38
6161,捷波,,,,43.2,-0.55,-1.26,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,2016Q4,0.08,0.09,0.47,0.1,0.24,0.07,0.35,-0.33,0.24,0.07,0.24,0.33
6163,華電網,,,,19.45,+0.1,+0.52,,,,,,,,,,,,,,,,-0.17,,,,,,,,,,,,,2016Q4,0.21,-0.07,-0.6,-0.37,-0.44,0.5,-0.7,-0.8,-0.63,-0.28,-0.39,1.52
6167,久正,,,,10.4,+0.05,+0.48,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,2016Q4,-0.09,0.02,0.01,0.89,0.02,0.08,0.12,0.16,0.24,0.21,0.15,0.38
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
6170,統振,,,,49.65,+0.05,+0.1,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,2016Q4,0.12,0.13,0.06,0.03,0.16,0.04,0.1,0.18,0.04,-0.16,0.09,0.18
6171,大城地產,,,,35,+0.5,+1.45,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,2016Q4,-0.07,-0.04,-0.06,0.01,-0.08,0.28,-0.07,1.41,0.44,-0.09,-0.04,0
6173,信昌電,,,,34,-0.35,-1.02,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,2016Q4,0.06,0.13,0.28,0.29,0.23,0.16,0.26,0.1,0.37,0.39,0.34,0.26
6174,安碁,,,,17.75,0,0,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,2016Q4,0.24,0.32,0.27,0.21,0.22,0.35,0.32,0.15,0.16,0.35,0.22,0.35
6175,立敦,,,,32,+0.15,+0.47,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,2016Q4,-0.22,0.02,0.31,0.15,0.02,0.13,0.26,-0.04,0.08,0.01,0.18,0.28
6180,橘子,,,,70.6,0,0,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,2016Q4,0.28,0.01,0.25,0.05,2.05,0.22,0.17,0.02,0.12,-0.39,-1.94,-0.22
6182,合晶,,,,19.9,+0.35,+1.79,,,,,,,,,,,,,,,,-0.47,,,,,,,,,,,,,2016Q4,-0.26,-0.04,0.06,-1.93,0.05,0.11,0.05,-0.14,-0.18,-0.19,-0.18,-2.99
6185,幃翔,,,,17.15,+0.95,+5.86,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,2016Q4,0.7,0.81,0.77,0.74,0.66,0.51,0.73,0.76,0.5,0.44,0.64,0.79
6186,新潤,,,,61.5,+0.6,+0.99,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,2016Q4,1.14,0.35,-0.31,2.16,1.28,0.24,-0.3,5.24,0.76,0.44,2.27,0.14
6187,萬潤,,,,242,+1,+0.41,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,2016Q4,0.32,0.87,0.85,0.47,0.6,1.43,0.74,0.03,0.12,1.46,2.11,0.53
6188,廣明,,,,76.5,0,0,,,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,2016Q4,1.03,1,1.07,0.76,0.33,0.41,0.34,0.37,0.33,0.42,0.27,0.69
6190,萬泰科,,,,34.15,-0.15,-0.44,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,2016Q4,0.02,0.04,-0.07,-0.18,0.12,-0.01,0.09,-0.46,0.1,0.36,0.36,0.18
6194,育富,,,,32.8,-0.2,-0.61,,,,,,,,,,,,,,,,-0.09,,,,,,,,,,,,,2016Q4,0.16,0.21,0.19,0.26,-0.06,-0.16,-0.2,-0.14,-0.3,-0.33,-0.99,0.31
6195,詩肯,,,,31.5,0,0,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,2016Q4,1.44,1.43,1.72,1.59,1.28,1.09,0.78,1.23,0.94,0.71,0.82,1.34
6199,天品,,,,111.5,-7,-5.91,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,2016Q4,-0.08,0.02,0.18,0.47,0.08,0.04,-0.05,0.38,0.04,0.01,0.02,0.08
6203,海韻電,,,,61.1,-0.6,-0.97,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,2016Q4,1.37,1.32,1,0.7,0.4,0.23,1.18,0.65,0.63,0.63,0.51,0.76
6204,艾華,,,,52.5,+1.7,+3.35,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,2016Q4,0.32,0.24,0.69,0.56,0.09,0.43,0.5,0.07,-0.01,0.71,0.35,0.4
6207,雷科,,,,39.35,-0.25,-0.63,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,2016Q4,0.3,0.27,0.64,0.82,0.6,0.65,1.27,0.13,0.27,0.48,0.38,0.9
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
6208,日揚,,,,40.65,-0.15,-0.37,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,2016Q4,0.3,0.12,0.37,0.23,0.33,0.12,0.23,0.02,0.34,0.24,0.37,0.2
6212,理銘,,,,50.4,+1.15,+2.34,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,2016Q4,-0.06,-0.04,-0.38,-0.23,-0.15,1.35,-0.08,2.99,2.27,-0.44,0.94,0.54
6219,富旺,,,,28.65,-0.25,-0.87,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,2016Q4,2.13,-0.07,0.48,1.69,0.01,-0.54,-0.01,0.66,-0.31,-0.42,0.4,0.41
6220,岳豐,,,,21.35,0,0,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,2016Q4,-0.06,0.24,0.74,0.48,-0.09,0.33,1.04,-0.81,0.25,0.53,1.68,0.7
6221,晉泰,,,,62.1,-0.2,-0.32,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,2016Q4,0.27,0.31,0.18,0.69,0.37,0.61,0.66,0.58,0.32,0.43,0.18,0.48
6223,旺矽,,,,622,+2,+0.32,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,2016Q4,0.71,1.39,3.03,1.48,1.2,1.02,1.25,0.24,0.69,1.86,2.59,1.94
6227,茂綸,,,,84.5,-2.9,-3.32,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,2016Q4,0.23,0.4,0.34,0.44,0.33,0.38,0.54,0.59,1.23,0.54,-0.18,0.18
6229,研通,,,,23.6,-0.4,-1.67,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,2016Q4,0.14,0.12,0.29,0.26,-0.1,0,0.19,-0.05,-0.01,0.6,0.36,0.08
6231,系微,,,,243.5,+2.5,+1.04,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,2016Q4,-0.53,0.37,0.27,0.43,0.1,0.66,0.12,0.26,-0.44,-0.52,-0.45,0.43
6233,旺玖,,,,19.45,-0.05,-0.26,,,,,,,,,,,,,,,,-0.23,,,,,,,,,,,,,2016Q4,-0.43,0.44,-0.3,-0.84,-0.28,-0.33,0.04,-0.31,-0.33,-0.19,-0.22,0.02
6234,高僑,,,,21.25,-0.25,-1.16,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,2016Q4,0.12,0.14,0.32,0.46,0.23,1.28,0.27,2.36,0.12,-0.14,-0.03,0.12
6240,松崗,,,,18.45,+0.2,+1.1,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,2016Q4,-0.2,0.2,0.32,0.46,0.82,-0.06,1.33,-0.48,-0.58,0.07,1.28,0.06
6242,立康,,,,41.05,+0.05,+0.12,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,2016Q4,-1.75,-0.38,0.49,-1.79,0.39,1,0.35,0.86,0.45,0.86,0.4,1.06
6244,茂迪,,,,17.8,-0.05,-0.28,,,,,,,,,,,,,,,,-0.48,,,,,,,,,,,,,2016Q4,0.35,0.06,-1.69,-1.13,-1.11,-1.21,0.09,0.76,1.68,0.62,-2.05,-2.11
6245,立端,,,,83.2,-0.1,-0.12,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,2016Q4,0.82,0.34,0.73,1.5,0.67,0.33,1.24,1.1,0.65,0.85,1.02,1.33
6248,沛波,,,,24.75,-0.2,-0.8,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,2016Q4,-0.4,1.16,-0.03,0.77,0.28,0.44,0.54,0.82,0.45,0.57,-0.19,0.1
6259,百徽,,,,16.25,-0.2,-1.22,,,,,,,,,,,,,,,,-0.73,,,,,,,,,,,,,2016Q4,-0.16,-0.14,-0.51,-0.13,-0.35,-0.71,-0.39,-0.39,-5.53,-0.22,-0.22,-0.05
6261,久元,,,,61,-0.6,-0.97,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,2016Q4,0.99,1.86,1.87,1.4,1.03,1.07,0.8,0.83,1.09,0.94,0.71,0.71
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
6263,普萊德,,,,139,0,0,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,2016Q4,0.87,1.02,0.91,1.23,1.03,1.1,1.07,1.11,1.02,1.23,0.94,1.19
6264,富裔,,,,8.06,+0.09,+1.13,,,,,,,,,,,,,,,,-0.07,,,,,,,,,,,,,2016Q4,-0.14,-0.19,-0.29,-0.32,-0.21,-0.2,-0.37,-0.25,-0.43,-0.37,-0.07,2.01
6265,方土昶,,,,9.66,-0.14,-1.43,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,2016Q4,0.12,0.12,0.13,0.23,0.03,-0.03,0.41,0.06,-0.06,0.09,-0.06,0.1
6266,泰詠,,,,31.55,-0.1,-0.32,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,2016Q4,0.24,0.22,0.23,0.37,0.41,0.41,0.23,0.86,0.29,0.05,0.03,0.47
6270,倍微,,,,21.75,+0.1,+0.46,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,2016Q4,0.17,0.15,0.17,0.12,0.07,0.03,0.12,0.11,0.08,0.08,0.09,0.1
6274,台燿,,,,131.5,-1.5,-1.13,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,2016Q4,0.55,0.79,0.87,0.91,0.71,0.73,0.92,0.75,0.94,0.95,0.76,1.11
6275,元山,,,,39.85,+1.05,+2.71,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,2016Q4,-0.11,0.5,0.13,0.07,0.03,0.17,0.15,-0.14,0.2,0.5,0.25,0.08
6279,胡連,,,,137.5,-2,-1.43,,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,2016Q4,2.05,1.6,1.7,2.65,1.9,2.16,2.03,2.16,1.78,1.79,2.09,3.58
6284,佳邦,,,,66.2,-0.3,-0.45,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,2016Q4,0.11,0.42,0.21,0.37,1.07,-0.46,0.58,-0.16,-0.49,0.02,0.75,0.32
6290,良維,,,,69.9,-1.3,-1.83,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,2016Q4,0.75,0.18,0.55,1.39,0.2,-0.13,0.78,1.36,1.02,0.33,0.66,1.08
6291,沛亨,,,,76.8,-0.2,-0.26,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,2016Q4,-0.44,-0.31,-0.15,-0.55,-0.44,-0.17,-0.45,-0.42,-0.33,0.03,0.01,-0.36
6292,迅德,,,,51.2,-1.3,-2.48,,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,2016Q4,0.46,0.88,0.46,1.5,0.59,0.77,0.44,0.26,0.59,0.72,0.99,1.05
6294,智基,,,,55.7,0,0,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,2016Q4,0.14,0.24,0.04,-0.07,1.5,3.38,0.89,1.87,2.98,4.02,2.28,1.4
6411,晶焱,,,,69.5,0,0,,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,2016Q4,0.08,0.58,1.1,0.66,0.32,0.24,1.11,1.34,0.63,0.89,0.82,2.44
6417,韋僑,,,,84,-0.2,-0.24,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,2016Q4,0.44,0.25,0.47,0.46,0.24,0.6,1.04,0.68,0.39,0.52,0.72,0.9
6418,詠昇,,,,16.95,+0.15,+0.89,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,2016Q4,,,,,,,,,,,0.67,2.11
6419,京晨科,,,,72.7,-3.1,-4.09,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,2016Q4,0.85,-0.41,0.65,-0.21,0.05,0.43,0.35,-0.74,-0.98,-0.5,0.04,0.6
6425,易發,,,,50.7,-1.9,-3.61,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,2016Q4,0.81,-3.78,,,1.17,0.51,,,,,1.57,0.21
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
6432,今展科,,,,26.1,-0.2,-0.76,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,2016Q4,0.4,0.64,1.4,0.94,0.54,0.59,1.58,0.76,0.52,0.66,0.38,0.45
6435,大中,,,,86.4,-0.8,-0.92,,,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,2016Q4,,1.71,1.07,0.57,0.62,0.24,0.84,1.29,0.87,0.57,0.9,1.28
6469,大樹,,,,157,-0.5,-0.32,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,2016Q4,,1.98,0.67,1.97,0.29,0.77,0.8,1.53,0.83,0.73,0.86,1.04
6470,宇智,,,,44.8,-0.6,-1.32,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,2016Q4,0.57,0.96,1.1,2.05,1.5,0.79,2.41,1.05,0.82,1.19,0.94,2.24
6482,弘煜科,,,,64.6,-1,-1.52,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,2016Q4,,1.34,0.79,1.89,0.64,1.58,0.79,0.51,0.71,0.56,0.12,-0.14
6486,互動,,,,78,-0.8,-1.02,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,2016Q4,,1.63,0.22,4.82,1.04,0.22,0.22,2.12,0.58,0.77,0.73,1.68
6488,環球晶,,,,292,-4,-1.35,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,2016Q4,1.71,1.35,1.81,1.72,1.4,1.47,1.69,1.31,0.78,1.22,1,-0.46
6494,九齊,,,,40.1,-0.25,-0.62,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,2016Q4,,1.68,0.66,0.47,-0.18,0.96,1.03,0.5,0.51,1.46,0.63,1.01
6506,雙邦,,,,14.7,+0.05,+0.34,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,2016Q4,0.45,0.52,0.07,0.03,0.64,0.65,0.11,0.26,1.13,0.72,0.36,0.44
6508,惠光,,,,26.75,-0.05,-0.19,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,2016Q4,0.94,1.01,0.67,0.51,0.6,0.77,0.56,0.17,0.64,0.64,0.39,0.44
6509,聚和,,,,30.35,-0.3,-0.98,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,2016Q4,0.03,0.13,0.11,0.15,0.27,0.21,0.29,0.19,0.23,0.2,-0.03,0.17
6510,精測,,,,625,-6,-0.95,,,,,,,,,,,,,,,,3.96,,,,,,,,,,,,,2016Q4,,2.21,4.22,2.36,2.5,3.09,5.02,4.16,3.91,4.95,6.6,4.59
6516,勤崴國際,,,,73.8,-1.2,-1.6,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,2016Q4,,,,,,,,,,,-0.07,1
6517,保勝光學,,,,65.7,-2.3,-3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6523,達爾膚,,,,135,-1.5,-1.1,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,2016Q4,,2.22,2.7,3.88,1.33,0.67,2.85,3.24,2.38,1.71,1.58,2.24
6527,明達醫,,,,79.7,-1.6,-1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6530,創威,,,,43.7,-0.4,-0.91,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,2016Q4,,,,,,,0.18,1.21,,0.36,0.18,0.52
6532,瑞耘,,,,60.7,+0.3,+0.5,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,2016Q4,,0.28,0.57,1.6,0.72,0.3,0.57,0.38,0.2,0.1,0.31,0.54
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
6538,倉和,,,,95,+0.3,+0.32,,,,,,,,,,,,,,,,2.46,,,,,,,,,,,,,2016Q4,,4.22,1.8,7.98,1.81,1.37,1.8,3.38,1.94,1.21,0.31,1.2
6542,隆中,,,,53.9,-1,-1.82,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,2016Q4,,-0.39,2.16,1.25,1.26,-3.69,2.16,2.5,2.05,1.06,0.54,0.18
6546,正基,,,,91.4,+0.7,+0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6548,長科*,,,,35,0,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2016Q4,,1.42,0.8,4.09,0.25,0.53,0.8,1.08,0.91,0.36,0.29,0.47
6556,勝品,,,,75.9,-0.1,-0.13,,,,,,,,,,,,,,,,1.54,,,,,,,,,,,,,2016Q4,,,,,,2.39,0.82,4.6,0.76,0.15,0.82,1.23
6561,是方,,,,403.5,+1.5,+0.37,,,,,,,,,,,,,,,,3.18,,,,,,,,,,,,,2016Q4,,,,,,,,,,2.62,1.63,5.29
6568,宏觀,,,,95,-0.9,-0.94,,,,,,,,,,,,,,,,2.91,,,,,,,,,,,,,2016Q4,,4.3,2.41,7.31,1.13,1.18,2.41,2.65,2.92,2.69,2.82,2.14
6569,醫揚,,,,124,-1,-0.8,,,,,,,,,,,,,,,,2.99,,,,,,,,,,,,,2016Q4,,,2.59,5.88,,3.57,2.59,1.9,1.47,2.57,1.85,4.48
6570,維田,,,,39.8,-1.2,-2.93,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,2016Q4,,,,,,,0.42,2.1,,0.79,0.42,0.47
6574,霈方,,,,53.5,0,0,,,,,,,,,,,,,,,,2.84,,,,,,,,,,,,,2016Q4,,,,,,3.18,2.2,7.1,1.24,1.56,2.2,2.42
6577,勁豐,,,,88.7,-1.8,-1.99,,,,,,,,,,,,,,,,2.05,,,,,,,,,,,,,2016Q4,,,1.75,6.69,,2.36,1.75,1.58,0.89,0.94,1.03,1.48
6578,達邦蛋白,,,,17.3,-0.05,-0.29,,,,,,,,,,,,,,,,1.61,,,,,,,,,,,,,2016Q4,,,,,,,,,,1.6,0.42,2.81
6584,南俊國際,,,,122,-3,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016Q4,,,,,,,,,,,,
6590,普鴻,,,,71.6,+0.2,+0.28,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,2016Q4,,,,,,,,,,,-0.2,1.98
6593,台灣銘板,,,,44.85,+1.35,+3.1,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,2016Q4,,,,,,1.4,1.07,1.82,0.26,0.9,1.07,0.44
6596,寬宏藝術,,,,86.9,+1.3,+1.52,,,,,,,,,,,,,,,,1.09,,,,,,,,,,,,,2016Q4,,,,,,2.3,0.23,2.55,1.26,1.12,0.23,-0.06
6603,富強鑫,,,,15.05,0,0,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,2016Q4,0.02,0.01,0.3,0.36,0.17,0.05,0.06,-0.01,0.34,0.22,0.13,0.22
6609,瀧澤科,,,,49.45,-0.45,-0.9,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,2016Q4,1.19,0.97,1.25,0.89,0.4,0.41,1.27,0.68,0.17,0.23,0,0.61
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),,,,,,,,,,,,,2016Q4,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
6612,奈米醫材,,,,108,0,0,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,2016Q4,,,,,,,0.19,0.39,,0.47,0.19,0.07
