季度,代碼,名稱,營業收入,營業損益,業外收入,稅前損益,稅後損益,每股EPS
2022Q4,5484,慧友,"332,310","-50,718","-31,116","-81,834","-79,939",-1.26
2022Q4,5515,建國,"5,065,700","254,983","-38,231","216,752","184,115",0.72
2022Q4,5519,隆大,"4,713,710","1,042,071","-1,834","1,040,237","905,830",4.13
2022Q4,5521,工信,"4,625,510","30,089","27,723","57,812","10,762",0.02
2022Q4,5522,遠雄,"26,581,940","6,935,050","13,474","6,948,524","5,506,108",7.04
2022Q4,5525,順天,"5,407,170","741,544","-15,234","726,310","657,503",2.39
2022Q4,5531,鄉林,"1,330,280","-941,438","-916,664","-1,858,102","-1,635,891",-1.41
2022Q4,5533,皇鼎,"4,815,650","1,032,814","232,429","1,265,243","1,014,698",3.56
2022Q4,5534,長虹,"8,704,410","3,294,764","173,914","3,468,678","2,852,365",9.82
2022Q4,5538,東明-KY,"15,428,410","1,176,248","-53,291","1,122,957","914,430",4.53
2022Q4,5607,遠雄港,"3,197,340","1,438,731","-85,872","1,352,859","1,200,179",4.27
2022Q4,5608,四維航,"6,715,810","2,828,743","-397,746","2,430,997","1,933,972",6.08
2022Q4,5706,鳳凰,"202,680","-59,393","28,626","-30,767","-31,694",-0.43
2022Q4,5854,合庫,"11,788,540","22,137,387",--,"22,137,387","19,090,766",1.73
2022Q4,5871,中租-KY,"86,608,170","36,970,869","2,354,696","39,325,565","28,464,203",17.17
2022Q4,5876,上海商銀,"11,355,980","23,231,750",--,"23,231,750","19,096,024",3.33
2022Q4,5880,合庫金,"134,055,640","24,386,344",--,"24,386,344","20,817,292",1.45
2022Q4,5906,台南-KY,"1,938,900","160,312","-14,092","146,220","110,059",3.01
2022Q4,5907,大洋-KY,"4,150,140","27,939","-641,754","-613,815","-832,847",-4.26
2022Q4,6005,群益證,"8,219,060","537,523","1,308,528","1,846,051","1,179,016",0.39
2022Q4,6024,群益期,"2,780,000","488,688","468,595","957,283","781,353",3.72
2022Q4,6108,競國,"6,954,940","-142,702","176,482","33,780","34,874",0.22
2022Q4,6112,聚碩,"12,113,030","431,333","101,461","532,794","430,748",2.19
2022Q4,6115,鎰勝,"7,253,180","688,073","381,096","1,069,169","799,328",4.27
2022Q4,6116,彩晶,"17,050,760","-1,809,359","-704,113","-2,513,472","-2,517,928",-0.86
2022Q4,6117,迎廣,"2,397,660","11,810","35,556","47,366","47,193",0.62
2022Q4,6120,達運,"14,465,590","-1,149,354","1,538,462","389,108","125,664",0.19
2022Q4,6128,上福,"5,703,210","501,051","287,419","788,470","678,609",5.32
2022Q4,6133,金橋,"1,384,910","81,508","27,998","109,506","90,895",0.78
2022Q4,6136,富爾特,"499,930","-41,687","139,264","97,577","96,502",0.83
2022Q4,6139,亞翔,"35,738,890","1,617,179","86,817","1,703,996","1,284,023",4.43
2022Q4,6141,柏承,"3,068,070","-113,237","-69,221","-182,458","-163,280",-1.29
2022Q4,6142,友勁,"3,379,120","-89,881","185,042","95,161","94,973",0.29
2022Q4,6152,百一,"3,939,830","23,128","115,925","139,053","139,053",0.81
2022Q4,6153,嘉聯益,"14,742,460","179,752","313,547","493,299","445,223",0.80
2022Q4,6155,鈞寶,"770,150","70,117","163,334","233,451","190,616",2.19
2022Q4,6164,華興,"885,680","-42,876","107,302","64,426","62,292",0.62
2022Q4,6165,捷泰,"3,011,420","93,276","22,535","115,811","31,559",0.62
2022Q4,6166,凌華,"11,718,180","616,405","353,924","970,329","805,396",3.71
2022Q4,6168,宏齊,"2,469,710","279,865","189,097","468,962","397,332",1.82
2022Q4,6176,瑞儀,"58,700,960","8,225,954","4,441,457","12,667,411","6,726,974",14.47
2022Q4,6177,達麗,"8,588,480","1,462,516","32,556","1,495,072","1,198,544",3.09
2022Q4,6183,關貿,"2,268,770","553,414","20,701","574,115","464,093",3.09
2022Q4,6184,大豐電,"2,013,070","632,353","-5,715","626,638","515,755",3.48
2022Q4,6189,豐藝,"28,073,210","936,360","196,739","1,133,099","885,907",4.08
2022Q4,6191,精成科,"24,251,050","2,627,020","904,449","3,531,469","2,514,565",5.24
2022Q4,6192,巨路,"6,547,640","1,116,523","68,977","1,185,500","890,381",8.68
2022Q4,6196,帆宣,"50,366,700","2,866,250","130,188","2,996,438","2,149,807",11.34
2022Q4,6197,佳必琪,"4,339,430","378,338","166,666","545,004","445,338",3.60
2022Q4,6201,亞弘電,"3,007,720","301,369","85,347","386,716","332,089",3.72
2022Q4,6202,盛群,"6,015,970","1,231,897","159,063","1,390,960","1,132,307",4.89
2022Q4,6205,詮欣,"1,873,160","324,805","80,372","405,177","321,904",4.06
2022Q4,6206,飛捷,"5,544,230","1,106,678","100,937","1,207,615","1,020,202",7.29
2022Q4,6209,今國光,"3,581,480","-106,643","148,067","41,424","64,944",0.37
2022Q4,6213,聯茂,"29,129,710","1,896,419","418,706","2,315,125","1,855,173",4.94
2022Q4,6214,精誠,"33,128,850","1,257,294","135,770","1,393,064","1,128,355",4.40
2022Q4,6215,和椿,"1,803,500","204,443","78,447","282,890","213,441",2.58
2022Q4,6216,居易,"899,290","134,013","81,201","215,214","175,834",1.96
2022Q4,6224,聚鼎,"2,942,850","-185,663","156,646","-29,017","-106,195",1.05
2022Q4,6225,天瀚,"34,180","-3,125",-820,"-3,945","-3,945",-0.20
2022Q4,6226,光鼎,"938,300","-23,778","37,460","13,682","3,679",0.01
2022Q4,6230,超眾,"11,897,940","798,913","134,463","933,376","613,158",7.10
2022Q4,6235,華孚,"4,157,080","369,459","-16,128","353,331","323,042",1.83
2022Q4,6239,力成,"83,926,740","12,448,017","1,191,909","13,639,926","10,751,849",11.60
2022Q4,6243,迅杰,"713,890","4,194","66,164","70,358","76,906",1.74
2022Q4,6257,矽格,"18,694,350","3,826,682","599,777","4,426,459","3,513,949",6.68
2022Q4,6269,台郡,"40,070,120","3,530,334","781,253","4,311,587","3,521,557",10.83
2022Q4,6271,同欣電,"14,071,590","3,665,631","223,613","3,889,244","3,140,942",17.98
2022Q4,6277,宏正,"5,403,170","850,702","40,545","891,247","732,891",6.11
2022Q4,6278,台表科,"68,454,600","5,812,098","-296,798","5,515,300","4,052,342",13.82
2022Q4,6281,全國電,"21,392,110","735,988","-4,431","731,557","583,419",5.88
2022Q4,6282,康舒,"25,321,170","662,429","165,323","827,752","675,012",1.23
2022Q4,6283,淳安,"1,730,740","-184,490","100,658","-83,832","-92,250",-0.62
2022Q4,6285,啟碁,"95,257,450","3,237,633","522,491","3,760,124","3,121,720",7.93
2022Q4,6288,聯嘉,"3,825,460","-128,242","127,917",-325,"16,503",0.09
2022Q4,6289,華上,"32,220","-123,105","27,451","-95,654","-95,654",-1.83
2022Q4,6405,悅城,"374,960","-65,601","102,720","37,119","4,454",0.07
2022Q4,6409,旭隼,"22,724,600","5,287,767","115,276","5,403,043","4,432,890",50.90
2022Q4,6412,群電,"41,066,110","3,917,476","145,814","4,063,290","3,246,597",8.22
2022Q4,6414,樺漢,"108,228,530","3,083,064","626,210","3,709,274","2,383,386",32.60
2022Q4,6415,矽力-KY,"23,511,090","5,945,460","728,569","6,674,029","6,144,912",15.95
2022Q4,6416,瑞祺電通,"4,982,670","502,569","72,949","575,518","452,533",5.85
2022Q4,6431,光麗-KY,"342,160","-89,026","4,250","-84,776","-70,999",-1.22
2022Q4,6442,光聖,"2,940,190","289,926","136,450","426,376","321,665",4.85
2022Q4,6443,元晶,"9,005,060","247,815","-72,390","175,425","189,650",0.41
2022Q4,6449,鈺邦,"2,488,690","272,010","173,022","445,032","338,432",3.82
2022Q4,6451,訊芯-KY,"5,317,940","-81,047","97,527","16,480","182,731",1.92
2022Q4,6456,GIS-KY,"125,461,360","2,988,556","925,931","3,914,487","3,365,724",10.19
2022Q4,6464,台數科,"4,358,960","1,451,296","-287,138","1,164,158","900,353",6.66
2022Q4,6477,安集,"3,268,550","361,164","-74,578","286,586","228,366",1.93
2022Q4,6491,晶碩,"6,321,200","1,819,873","-2,595","1,817,278","1,545,341",22.03
2022Q4,6504,南六,"5,986,350","58,825","130,009","188,834","57,735",0.80
2022Q4,6505,台塑化,"848,048,500","5,420,137","11,548,259","16,968,396","14,399,662",1.51
2022Q4,6525,捷敏-KY,"5,221,470","865,204","269,975","1,135,179","930,323",7.21
2022Q4,6531,愛普,"5,094,780","1,500,520","948,763","2,449,283","1,941,696",12.09
2022Q4,6533,晶心科,"931,820","-69,168","452,918","383,750","355,937",7.03
2022Q4,6541,泰福-KY,"22,400","-1,605,517","-35,590","-1,641,107","-1,641,130",-4.65
2022Q4,6552,易華電,"2,112,840","5,152","90,269","95,421","73,358",0.88
2022Q4,6558,興能高,"1,148,420","-122,096","35,921","-86,175","-60,973",-0.65
2022Q4,6573,虹揚-KY,"1,220,490","-214,296","-21,079","-235,375","-237,206",-2.59
2022Q4,6579,研揚,"8,352,080","1,194,090","268,942","1,463,032","1,177,836",10.03
2022Q4,6581,鋼聯,"2,637,580","1,203,714","17,661","1,221,375","984,155",8.84
2022Q4,6582,申豐,"1,702,560","198,703","91,001","289,704","174,993",1.65
2022Q4,6591,動力-KY,"1,658,590","259,797","78,923","338,720","225,947",6.90
2022Q4,6592,和潤企業,"22,787,250","4,750,404","606,114","5,356,518","4,069,584",7.04
2022Q4,6605,帝寶,"17,172,750","2,163,955","229,923","2,393,878","1,810,568",10.86
2022Q4,6625,必應,"1,302,640","-2,960","-18,114","-21,074","-19,475",-0.31
2022Q4,6641,基士德-KY,"1,840,580","115,651","86,034","201,685","173,925",5.00
2022Q4,6655,科定,"2,433,030","470,899","26,209","497,108","389,027",5.56
2022Q4,6666,羅麗芬-KY,"865,510","44,130","45,613","89,743","52,858",1.16
2022Q4,6668,中揚光,"1,204,870","-249,713","-90,374","-340,087","-342,570",-4.53
2022Q4,6669,緯穎,"292,876,040","17,834,280","63,003","17,897,283","14,174,709",81.07
2022Q4,6670,復盛應用,"33,716,310","5,761,451","695,999","6,457,450","5,115,928",36.64
2022Q4,6671,三能-KY,"1,861,960","195,137","9,471","204,608","145,572",2.43
2022Q4,6674,鋐寶科技,"2,514,700","-99,979","32,213","-67,766","-63,146",-0.94
2022Q4,6698,旭暉應材,"1,250,630","21,732","25,638","47,370","22,709",-0.55
2022Q4,6706,惠特,"4,458,120","723,396","415,214","1,138,610","930,657",12.66
2022Q4,6715,嘉基,"3,369,200","699,849","97,445","797,294","584,332",9.42
2022Q4,8011,台通,"1,699,540","-198,224","-67,233","-265,457","-258,428",-1.62
2022Q4,8016,矽創,"18,027,830","4,742,524","363,954","5,106,478","4,230,703",30.10
2022Q4,8021,尖點,"3,510,400","506,228","37,351","543,579","370,260",2.34
2022Q4,8028,昇陽半導體,"3,138,050","307,991","64,668","372,659","325,251",2.17
2022Q4,8033,雷虎,"1,089,370","12,878","23,612","36,490","24,440",0.07
2022Q4,8039,台虹,"8,721,880","648,080","229,233","877,313","691,713",3.35
2022Q4,8046,南電,"64,646,840","23,574,923","1,786,579","25,361,502","19,415,584",30.05
2022Q4,8070,長華,"21,858,510","3,424,363","1,077,100","4,501,463","3,572,984",3.16
2022Q4,8072,陞泰,"1,231,210","26,859","104,062","130,921","106,005",1.18
2022Q4,8081,致新,"8,420,080","2,113,591","267,303","2,380,894","1,972,759",22.46
2022Q4,8101,華冠,"361,790","-283,389","121,338","-162,051","-162,051",-2.22
2022Q4,8103,瀚荃,"3,727,010","371,349","132,630","503,979","328,082",4.20
2022Q4,8104,錸寶,"2,713,550","91,440","28,572","120,012","49,325",0.41
2022Q4,8105,凌巨,"10,414,370","322,523","301,072","623,595","613,674",1.39
2022Q4,8110,華東,"9,506,350","353,925","15,788","369,713","156,098",0.50
2022Q4,8112,至上,"174,074,520","3,784,431","-961,031","2,823,400","2,158,409",5.16
2022Q4,8114,振樺電,"11,972,870","1,513,735","-1,736","1,511,999","1,086,339",11.25
2022Q4,8131,福懋科,"10,433,440","1,941,809","585,131","2,526,940","2,055,289",4.65
2022Q4,8150,南茂,"23,517,060","3,216,679","811,193","4,027,872","3,371,974",4.64
2022Q4,8163,達方,"29,535,250","1,609,876","232,131","1,842,007","1,453,820",4.15
2022Q4,8201,無敵,"599,340","-106,361","19,467","-86,894","-86,888",-1.39
2022Q4,8210,勤誠,"10,557,700","1,141,601","201,114","1,342,715","1,008,463",8.32
2022Q4,8213,志超,"21,977,470","1,678,331","324,195","2,002,526","1,524,192",5.44
2022Q4,8215,明基材,"15,540,470","696,807","1,058,370","1,755,177","1,284,741",4.04
2022Q4,8222,寶一,"449,540","-28,447","47,362","18,915","18,915",0.28
2022Q4,8249,菱光,"4,256,950","413,277","104,503","517,780","359,682",3.22
2022Q4,8261,富鼎,"3,911,140","899,892","197,489","1,097,381","897,097",8.83
2022Q4,8271,宇瞻,"8,797,040","694,122","19,353","713,475","576,991",5.23
2022Q4,8341,日友,"3,843,430","1,155,334","-37,618","1,117,716","858,811",7.72
2022Q4,8367,建新國際,"2,339,080","457,619","-108,990","348,629","244,210",2.98
2022Q4,8374,羅昇,"3,762,420","95,726","32,897","128,623","97,574",0.70
2022Q4,8404,百和-KY,"8,072,810","1,061,763","-182,551","879,212","555,863",1.76
2022Q4,8411,福貞-KY,"8,680,130","67,057","-345,980","-278,923","-304,294",-1.69
2022Q4,8422,可寧衛,"5,244,070","1,670,080","31,861","1,701,941","1,338,965",12.33
2022Q4,8429,金麗-KY,"212,670","-240,780","20,799","-219,981","-201,260",-1.08
2022Q4,8442,威宏-KY,"8,538,760","692,360","11,414","703,774","636,328",10.61
2022Q4,8443,阿瘦,"1,241,070","-130,324","-4,957","-135,281","-210,632",-3.15
2022Q4,8454,富邦媒,"103,436,440","4,284,819","26,972","4,311,791","3,433,902",15.72
2022Q4,8462,柏文,"3,606,400","143,901","-52,291","91,610","72,456",0.95
2022Q4,8463,潤泰材,"4,249,180","136,264",57,"136,321","102,987",0.25
2022Q4,8464,億豐,"28,951,430","7,367,855","1,082,026","8,449,881","6,074,506",21.07
2022Q4,8466,美吉吉-KY,"3,262,780","151,336","29,200","180,536","129,208",2.18
2022Q4,8467,波力-KY,"1,955,580","393,127","92,378","485,505","405,615",8.21
2022Q4,8473,山林水,"3,922,900","39,198","-170,508","-131,310","-168,881",-1.89
2022Q4,8478,東哥遊艇,"5,555,450","1,861,633","-19,276","1,842,357","1,753,278",19.93
2022Q4,8481,政伸,"1,457,800","383,589","54,429","438,018","294,969",4.43
2022Q4,8482,商億-KY,"5,113,780","873,947","86,152","960,099","843,055",7.77
2022Q4,8488,吉源-KY,"3,927,960","-65,469","-8,330","-73,799","-68,348",-1.01
2022Q4,8499,鼎炫-KY,"2,309,210","756,242","272,418","1,028,660","917,005",15.75
2022Q4,8926,台汽電,"4,668,880","235,865","770,013","1,005,878","917,015",1.54
2022Q4,8940,新天地,"977,950","35,672","-7,955","27,717","23,476",0.35
2022Q4,8996,高力,"2,843,540","346,136","43,717","389,853","301,020",3.37
2022Q4,9802,鈺齊-KY,"24,181,230","3,849,225","529,142","4,378,367","3,395,550",18.10
2022Q4,9902,台火,"171,590","-21,110","-24,283","-45,393","-48,927",-0.50
2022Q4,9904,寶成,"267,496,800","10,596,070","10,835,507","21,431,577","16,889,466",4.29
2022Q4,9905,大華,"8,774,700","522,313","101,331","623,644","465,288",1.55
2022Q4,9906,欣巴巴,"2,973,850","576,472","-28,618","547,854","423,413",5.08
2022Q4,9907,統一實,"43,480,280","3,019,147","-105,784","2,913,363","2,134,422",1.42
2022Q4,9908,大台北,"3,318,810","599,349","362,003","961,352","830,404",1.55
2022Q4,9910,豐泰,"95,902,920","11,346,097","2,128,370","13,474,467","9,764,273",10.30
2022Q4,9911,櫻花,"8,212,860","1,111,612","162,221","1,273,833","1,009,453",4.66
2022Q4,9912,偉聯,"594,420","-36,370","5,921","-30,449","-30,933",-0.27
2022Q4,9914,美利達,"37,003,080","3,437,465","1,060,381","4,497,846","3,454,418",11.34
2022Q4,9917,中保科,"15,357,450","2,464,057","667,136","3,131,193","2,607,950",5.85
2022Q4,9918,欣天然,"1,946,310","330,262","-116,946","213,316","143,859",0.81
2022Q4,9919,康那香,"3,351,900","-295,723","27,733","-267,990","-262,584",-1.34
2022Q4,9921,巨大,"92,043,680","7,914,439","823,580","8,738,019","6,176,531",15.51
2022Q4,9924,福興,"9,530,920","904,292","300,921","1,205,213","914,554",4.83
2022Q4,9925,新保,"7,652,640","980,928","264,028","1,244,956","1,036,373",2.51
2022Q4,9926,新海,"2,236,560","476,838","76,701","553,539","452,348",2.52
2022Q4,9927,泰銘,"9,063,670","752,903","140,234","893,137","683,576",4.07
2022Q4,9928,中視,"871,660","-51,718","59,411","7,693","6,834",0.11
2022Q4,9929,秋雨,"604,070","16,367","-124,879","-108,512","-108,723",-0.82
2022Q4,9930,中聯資源,"11,382,630","906,682","28,591","935,273","754,983",3.04
2022Q4,9931,欣高,"1,247,480","158,093","61,742","219,835","174,357",1.57
2022Q4,9933,中鼎,"95,100,570","3,545,033","422,410","3,967,443","3,270,077",3.07
2022Q4,9934,成霖,"20,211,010","-696,879","-199,964","-896,843","-888,874",-2.48
2022Q4,9935,慶豐富,"5,287,080","261,929","18,788","280,717","220,591",1.31
2022Q4,9937,全國,"24,164,550","736,242","170,379","906,621","721,046",2.35
2022Q4,9938,百和,"16,270,390","2,714,748","-144,114","2,570,634","1,788,781",5.10
2022Q4,9939,宏全,"24,696,310","2,799,543","40,817","2,840,360","2,277,184",7.70
2022Q4,9940,信義,"13,723,730","1,577,302","84,723","1,662,025","1,236,208",1.66
2022Q4,9941,裕融,"36,556,720","8,888,290","-598,703","8,289,587","6,128,432",12.06
2022Q4,9942,茂順,"4,162,240","830,909","77,094","908,003","651,774",7.82
2022Q4,9943,好樂迪,"2,377,160","315,261","234,366","549,627","471,420",3.42
2022Q4,9944,新麗,"2,630,250","99,196","345,122","444,318","241,092",2.12
2022Q4,9945,潤泰新,"32,247,180","5,025,036","5,736,320","10,761,356","10,272,997",3.00
2022Q4,9946,三發地產,"2,273,700","175,148","-29,881","145,267","139,677",0.43
2022Q4,9955,佳龍,"1,161,910","-99,554",737,"-98,817","-98,817",-0.96
2023Q1,1101,台泥,"26,295,930","166,067","1,314,822","1,480,889","1,005,644",0.20
2023Q1,1102,亞泥,"19,208,710","1,459,107","1,724,424","3,183,531","2,767,079",0.81
2023Q1,1103,嘉泥,"651,400","-56,242","81,713","25,471","25,883",0.03
2023Q1,1104,環泥,"1,835,530","193,784","121,703","315,487","280,354",0.42
2023Q1,1108,幸福,"1,092,670","145,348","10,848","156,196","127,214",0.31
2023Q1,1109,信大,"1,334,160","186,691","31,064","217,755","166,497",0.42
2023Q1,1110,東泥,"528,050","13,678","5,836","19,514","19,301",0.06
2023Q1,1201,味全,"4,789,270","109,094","54,737","163,831","128,047",0.25
2023Q1,1203,味王,"1,576,030","169,263","3,417","172,680","123,242",0.33
2023Q1,1210,大成,"27,073,080","1,070,268","-2,204","1,068,064","894,291",0.90
2023Q1,1213,大飲,"88,390","-15,540","-2,776","-18,316","-19,228",-0.34
2023Q1,1215,卜蜂,"7,232,070","561,444","-47,170","514,274","410,826",1.43
2023Q1,1216,統一,"131,403,550","6,781,964","3,531,387","10,313,351","7,707,539",0.88
2023Q1,1217,愛之味,"1,171,270","48,294","34,994","83,288","70,278",0.13
2023Q1,1218,泰山,"2,649,810","-107,564","37,659","-69,905","-69,905",-0.14
2023Q1,1219,福壽,"4,245,130","82,308","-6,481","75,827","63,598",0.19
2023Q1,1220,台榮,"656,100","-11,078","7,395","-3,683",-478,-0.04
2023Q1,1225,福懋油,"3,797,330","75,365",-519,"74,846","62,280",0.30
2023Q1,1227,佳格,"5,880,500","289,059","45,219","334,278","266,243",0.29
2023Q1,1229,聯華,"2,871,450","109,697","1,059,816","1,169,513","1,155,879",0.74
2023Q1,1231,聯華食,"2,773,780","251,317","31,551","282,868","232,415",1.04
2023Q1,1232,大統益,"6,207,920","430,526","17,310","447,836","358,259",2.17
2023Q1,1233,天仁,"517,810","39,051",-1,"39,050","31,447",0.35
2023Q1,1234,黑松,"2,542,030","131,552","114,311","245,863","190,617",0.47
2023Q1,1235,興泰,"5,760","-3,162","41,986","38,824","38,824",1.08
2023Q1,1236,宏亞,"489,620","26,737","1,660","28,397","3,229",0.03
2023Q1,1256,鮮活-KY,"825,280","66,577","7,159","73,736","53,155",1.34
2023Q1,1301,台塑,"52,213,320","16,755","2,449,305","2,466,060","2,342,508",0.37
2023Q1,1303,南亞,"65,773,780","1,039,157","853,601","1,892,758","1,661,835",0.11
2023Q1,1304,台聚,"13,175,560","738,256","-1,294,647","-556,391","-588,023",-0.09
2023Q1,1305,華夏,"3,780,070","377,648","-18,003","359,645","254,078",0.40
2023Q1,1307,三芳,"2,609,700","252,236","-15,859","236,377","157,884",0.40
2023Q1,1308,亞聚,"1,569,180","253,151","-286,508","-33,357","-25,127",-0.04
2023Q1,1309,台達化,"3,575,070","-112,864","21,240","-91,624","-71,705",-0.18
2023Q1,1310,台苯,"2,318,480","-34,969","30,518","-4,451",-588,0.00
2023Q1,1312,國喬,"4,217,980","-179,748","24,580","-155,168","-126,638",-0.16
2023Q1,1313,聯成,"15,906,450","-155,470","100,916","-54,554","32,412",0.02
2023Q1,1314,中石化,"5,145,420","-933,609","-73,993","-1,007,602","-1,009,290",-0.27
2023Q1,1315,達新,"541,150","14,683","23,161","37,844","31,773",0.33
2023Q1,1316,上曜,"311,670","-36,538","11,749","-24,789","-25,994",-0.21
2023Q1,1319,東陽,"5,598,270","720,039","-94,625","625,414","494,019",0.83
